,sid,cond,dimtype,ruletype,counter,ruledir,rulerelation,block,acc,dist_mn,dist_med,avg_dist_med,nsel,mn_nsel,mn_nsel_early,mn_nsel_late
675,330,3,absolute,2D,0,comp,2D-P,3,0.75,0.815861107556,0.344103576467,0.451391552368,16,14.875,15.0,14.75
676,330,3,absolute,2D,0,comp,2D-P,4,0.9375,0.635133412387,0.307607742599,0.451391552368,12,14.875,15.0,14.75
677,330,3,absolute,2D,0,comp,2D-P,5,0.90625,0.534199621847,0.275022176646,0.451391552368,15,14.875,15.0,14.75
678,330,3,absolute,2D,0,comp,2D-P,6,0.9375,0.370172029229,0.307607742599,0.451391552368,16,14.875,15.0,14.75
679,330,3,absolute,2D,0,comp,2D-P,7,0.9375,0.623524804516,0.307607742599,0.451391552368,16,14.875,15.0,14.75
680,331,0,relative,1D,1,negative,1D-C,0,0.875,0.6625,0.5,0.629875,16,12.0,15.5,8.5
681,331,0,relative,1D,1,negative,1D-C,1,0.75,1.097125,1.05,0.629875,16,12.0,15.5,8.5
682,331,0,relative,1D,1,negative,1D-C,2,0.78125,0.7375,0.4,0.629875,16,12.0,15.5,8.5
683,331,0,relative,1D,1,negative,1D-C,3,0.84375,0.9115,0.55,0.629875,14,12.0,15.5,8.5
684,331,0,relative,1D,1,negative,1D-C,4,0.96875,0.65,0.4,0.629875,16,12.0,15.5,8.5
685,331,0,relative,1D,1,negative,1D-C,5,0.96875,0.3680625,0.1,0.629875,14,12.0,15.5,8.5
686,331,0,relative,1D,1,negative,1D-C,6,1.0,0.9370625,0.7315,0.629875,4,12.0,15.5,8.5
687,331,0,relative,1D,1,negative,1D-C,7,1.0,1.3593125,1.3075,0.629875,0,12.0,15.5,8.5
688,332,3,absolute,2D,0,comp,2D-P,0,0.625,0.325855659533,0.311843866173,0.443693212412,15,6.875,5.5,8.25
689,332,3,absolute,2D,0,comp,2D-P,1,0.78125,1.03267731702,0.60022612486,0.443693212412,1,6.875,5.5,8.25
690,332,3,absolute,2D,0,comp,2D-P,2,0.78125,0.975408184855,0.734804512247,0.443693212412,2,6.875,5.5,8.25
691,332,3,absolute,2D,0,comp,2D-P,3,0.875,0.762583707222,0.599248557881,0.443693212412,4,6.875,5.5,8.25
692,332,3,absolute,2D,0,comp,2D-P,4,0.9375,0.716515863356,0.419702089478,0.443693212412,7,6.875,5.5,8.25
693,332,3,absolute,2D,0,comp,2D-P,5,0.96875,0.65419596847,0.396240481992,0.443693212412,9,6.875,5.5,8.25
694,332,3,absolute,2D,0,comp,2D-P,6,0.90625,0.522102230487,0.211154467377,0.443693212412,8,6.875,5.5,8.25
695,332,3,absolute,2D,0,comp,2D-P,7,0.875,0.568781053715,0.276325599284,0.443693212412,9,6.875,5.5,8.25
696,333,1,absolute,1D,0,negative,1D-C,0,0.78125,1.0846,0.7804,0.64525,11,6.875,7.75,6.0
697,333,1,absolute,1D,0,negative,1D-C,1,0.9375,1.16855,1.1684,0.64525,5,6.875,7.75,6.0
698,333,1,absolute,1D,0,negative,1D-C,2,0.96875,0.77915,0.7424,0.64525,5,6.875,7.75,6.0
699,333,1,absolute,1D,0,negative,1D-C,3,0.875,0.505,0.1924,0.64525,10,6.875,7.75,6.0
700,333,1,absolute,1D,0,negative,1D-C,4,0.90625,0.5601,0.3216,0.64525,8,6.875,7.75,6.0
701,333,1,absolute,1D,0,negative,1D-C,5,0.9375,0.9037,0.7896,0.64525,3,6.875,7.75,6.0
702,333,1,absolute,1D,0,negative,1D-C,6,0.84375,0.54305,0.116,0.64525,11,6.875,7.75,6.0
703,333,1,absolute,1D,0,negative,1D-C,7,0.96875,1.0271,1.0512,0.64525,2,6.875,7.75,6.0
704,334,0,relative,1D,0,negative,1D-F,0,0.625,1.0989375,0.9295,1.217125,11,4.375,5.75,3.0
705,334,0,relative,1D,0,negative,1D-F,1,0.6875,1.107625,1.0825,1.217125,3,4.375,5.75,3.0
706,334,0,relative,1D,0,negative,1D-F,2,0.71875,1.08425,1.1555,1.217125,5,4.375,5.75,3.0
707,334,0,relative,1D,0,negative,1D-F,3,0.71875,1.09,1.22,1.217125,4,4.375,5.75,3.0
708,334,0,relative,1D,0,negative,1D-F,4,0.75,1.1665,1.1095,1.217125,5,4.375,5.75,3.0
709,334,0,relative,1D,0,negative,1D-F,5,0.6875,1.45675,1.5535,1.217125,2,4.375,5.75,3.0
710,334,0,relative,1D,0,negative,1D-F,6,0.84375,1.05325,1.0425,1.217125,2,4.375,5.75,3.0
711,334,0,relative,1D,0,negative,1D-F,7,0.71875,1.385125,1.644,1.217125,3,4.375,5.75,3.0
712,335,2,relative,2D,0,comp,2D-P,0,0.875,1.00867601109,0.542549673122,0.407747259969,15,9.875,14.5,5.25
713,335,2,relative,2D,0,comp,2D-P,1,0.9375,0.855564583072,0.366098833485,0.407747259969,12,9.875,14.5,5.25
714,335,2,relative,2D,0,comp,2D-P,2,0.9375,0.405232061597,0.190136777337,0.407747259969,15,9.875,14.5,5.25
715,335,2,relative,2D,0,comp,2D-P,3,1.0,0.0713827554164,0.039102679144,0.407747259969,16,9.875,14.5,5.25
716,335,2,relative,2D,0,comp,2D-P,4,1.0,0.230176291503,0.00203659787208,0.407747259969,12,9.875,14.5,5.25
717,335,2,relative,2D,0,comp,2D-P,5,1.0,0.948993510454,1.03703563646,0.407747259969,3,9.875,14.5,5.25
718,335,2,relative,2D,0,comp,2D-P,6,0.96875,0.721454613195,0.447644212283,0.407747259969,3,9.875,14.5,5.25
719,335,2,relative,2D,0,comp,2D-P,7,1.0,0.819211311055,0.637373670046,0.407747259969,3,9.875,14.5,5.25
720,336,1,absolute,1D,1,negative,1D-C,0,0.75,1.0615,1.192,0.905,6,1.0,2.0,0.0
721,336,1,absolute,1D,1,negative,1D-C,1,0.78125,0.946,0.804,0.905,0,1.0,2.0,0.0
722,336,1,absolute,1D,1,negative,1D-C,2,0.625,0.63925,0.534,0.905,0,1.0,2.0,0.0
723,336,1,absolute,1D,1,negative,1D-C,3,0.96875,1.09275,0.854,0.905,2,1.0,2.0,0.0
724,336,1,absolute,1D,1,negative,1D-C,4,0.875,1.16075,1.026,0.905,0,1.0,2.0,0.0
725,336,1,absolute,1D,1,negative,1D-C,5,0.8125,1.054,0.988,0.905,0,1.0,2.0,0.0
726,336,1,absolute,1D,1,negative,1D-C,6,0.8125,0.89925,0.884,0.905,0,1.0,2.0,0.0
727,336,1,absolute,1D,1,negative,1D-C,7,0.78125,1.23225,0.958,0.905,0,1.0,2.0,0.0
728,337,2,relative,2D,1,negative,2D-N,0,0.28125,1.26778217537,1.01829893604,0.921560537117,16,16.0,16.0,16.0
729,337,2,relative,2D,1,negative,2D-N,1,0.3125,1.47653345726,1.54781438278,0.921560537117,16,16.0,16.0,16.0
730,337,2,relative,2D,1,negative,2D-N,2,0.65625,0.76372420203,0.529515446741,0.921560537117,16,16.0,16.0,16.0
731,337,2,relative,2D,1,negative,2D-N,3,0.5,0.707717760548,0.488783489299,0.921560537117,16,16.0,16.0,16.0
732,337,2,relative,2D,1,negative,2D-N,4,0.59375,1.10994584028,0.773907191391,0.921560537117,16,16.0,16.0,16.0
733,337,2,relative,2D,1,negative,2D-N,5,0.59375,1.30342263813,1.30342263813,0.921560537117,16,16.0,16.0,16.0
734,337,2,relative,2D,1,negative,2D-N,6,0.75,1.130311819,0.977566978599,0.921560537117,16,16.0,16.0,16.0
735,337,2,relative,2D,1,negative,2D-N,7,0.6875,0.850279611594,0.733175233949,0.921560537117,16,16.0,16.0,16.0
736,338,3,absolute,2D,0,comp,2D-P,0,0.59375,0.394733399567,0.203659787208,0.653788648895,12,7.0,9.5,4.5
737,338,3,absolute,2D,0,comp,2D-P,1,0.75,0.828895333937,0.381576977313,0.653788648895,10,7.0,9.5,4.5
738,338,3,absolute,2D,0,comp,2D-P,2,0.75,1.02950022434,0.749142161266,0.653788648895,11,7.0,9.5,4.5
739,338,3,absolute,2D,0,comp,2D-P,3,0.875,1.07438684144,1.1176849122,0.653788648895,5,7.0,9.5,4.5
740,338,3,absolute,2D,0,comp,2D-P,4,0.8125,0.99968443149,0.402105883864,0.653788648895,6,7.0,9.5,4.5
741,338,3,absolute,2D,0,comp,2D-P,5,0.875,0.877203435463,0.602181258817,0.653788648895,3,7.0,9.5,4.5
742,338,3,absolute,2D,0,comp,2D-P,6,0.8125,1.0415976157,0.716556595313,0.653788648895,5,7.0,9.5,4.5
743,338,3,absolute,2D,0,comp,2D-P,7,0.8125,1.2424876298,1.05740161518,0.653788648895,4,7.0,9.5,4.5
744,339,3,absolute,2D,1,negative,2D-N,0,0.375,0.768001057562,0.325855659533,0.602873702093,15,13.875,13.25,14.5
745,339,3,absolute,2D,1,negative,2D-N,1,0.53125,0.613626938858,0.406993718757,0.602873702093,11,13.875,13.25,14.5
746,339,3,absolute,2D,1,negative,2D-N,2,0.5,0.969950102557,0.619125753113,0.602873702093,13,13.875,13.25,14.5
747,339,3,absolute,2D,1,negative,2D-N,3,0.46875,0.91019632099,0.619125753113,0.602873702093,14,13.875,13.25,14.5
748,339,3,absolute,2D,1,negative,2D-N,4,0.3125,0.660631617746,0.505076272276,0.602873702093,15,13.875,13.25,14.5
749,339,3,absolute,2D,1,negative,2D-N,5,0.46875,1.38244263557,1.08021151135,0.602873702093,16,13.875,13.25,14.5
750,339,3,absolute,2D,1,negative,2D-N,6,0.53125,1.00950083323,0.651711319066,0.602873702093,13,13.875,13.25,14.5
751,339,3,absolute,2D,1,negative,2D-N,7,0.625,0.739896006927,0.614889629539,0.602873702093,14,13.875,13.25,14.5
752,342,1,absolute,1D,0,negative,1D-F,0,0.4375,1.11275,1.0,0.98725,13,1.75,3.5,0.0
753,342,1,absolute,1D,0,negative,1D-F,1,0.53125,0.97275,0.926,0.98725,1,1.75,3.5,0.0
754,342,1,absolute,1D,0,negative,1D-F,2,0.59375,1.01175,0.758,0.98725,0,1.75,3.5,0.0
755,342,1,absolute,1D,0,negative,1D-F,3,0.46875,1.082,0.978,0.98725,0,1.75,3.5,0.0
756,342,1,absolute,1D,0,negative,1D-F,4,0.5625,1.00575,0.664,0.98725,0,1.75,3.5,0.0
757,342,1,absolute,1D,0,negative,1D-F,5,0.4375,1.16475,1.156,0.98725,0,1.75,3.5,0.0
758,342,1,absolute,1D,0,negative,1D-F,6,0.5625,1.34,1.418,0.98725,0,1.75,3.5,0.0
759,342,1,absolute,1D,0,negative,1D-F,7,0.46875,1.036,0.998,0.98725,0,1.75,3.5,0.0
760,343,3,absolute,2D,1,positive,2D-N,0,0.875,0.986161421619,1.01992821434,0.869138507889,11,7.25,11.25,3.25
761,343,3,absolute,2D,1,positive,2D-N,1,0.78125,0.863802621464,0.651711319066,0.869138507889,14,7.25,11.25,3.25
762,343,3,absolute,2D,1,positive,2D-N,2,0.8125,1.09707454173,0.744254326373,0.869138507889,12,7.25,11.25,3.25
763,343,3,absolute,2D,1,positive,2D-N,3,0.84375,0.968687411877,0.952801948474,0.869138507889,8,7.25,11.25,3.25
764,343,3,absolute,2D,1,positive,2D-N,4,0.8125,1.44622888092,1.13495526215,0.869138507889,3,7.25,11.25,3.25
765,343,3,absolute,2D,1,positive,2D-N,5,0.90625,0.897610146141,0.749793872585,0.869138507889,2,7.25,11.25,3.25
766,343,3,absolute,2D,1,positive,2D-N,6,0.78125,1.2975165043,1.26529752597,0.869138507889,3,7.25,11.25,3.25
767,343,3,absolute,2D,1,positive,2D-N,7,0.875,0.745557749011,0.434365594157,0.869138507889,5,7.25,11.25,3.25
768,344,1,absolute,1D,1,positive,1D-F,0,0.96875,0.97365,1.0092,0.4778,13,8.625,12.5,4.75
769,344,1,absolute,1D,1,positive,1D-F,1,1.0,0.3579,0.06,0.4778,12,8.625,12.5,4.75
770,344,1,absolute,1D,1,positive,1D-F,2,1.0,0.274855,0.0008,0.4778,14,8.625,12.5,4.75
771,344,1,absolute,1D,1,positive,1D-F,3,1.0,0.5295055,0.08,0.4778,11,8.625,12.5,4.75
772,344,1,absolute,1D,1,positive,1D-F,4,1.0,0.801305,0.6252,0.4778,6,8.625,12.5,4.75
773,344,1,absolute,1D,1,positive,1D-F,5,1.0,0.6834555,0.4604,0.4778,7,8.625,12.5,4.75
774,344,1,absolute,1D,1,positive,1D-F,6,1.0,0.8355505,0.854,0.4778,4,8.625,12.5,4.75
775,344,1,absolute,1D,1,positive,1D-F,7,1.0,0.8153,0.7328,0.4778,2,8.625,12.5,4.75
776,345,3,absolute,2D,0,comp,2D-P,0,0.59375,0.670814607106,0.387442379185,0.825514581469,16,5.5,11.0,0.0
777,345,3,absolute,2D,0,comp,2D-P,1,0.90625,0.973371586982,0.604788104093,0.825514581469,13,5.5,11.0,0.0
778,345,3,absolute,2D,0,comp,2D-P,2,0.84375,0.367891039613,0.290337392644,0.825514581469,14,5.5,11.0,0.0
779,345,3,absolute,2D,0,comp,2D-P,3,0.84375,1.35042731702,1.13430355083,0.825514581469,1,5.5,11.0,0.0
780,345,3,absolute,2D,0,comp,2D-P,4,0.90625,0.846980323041,0.690162286891,0.825514581469,0,5.5,11.0,0.0
781,345,3,absolute,2D,0,comp,2D-P,5,0.84375,1.31218000898,1.49307063198,0.825514581469,0,5.5,11.0,0.0
782,345,3,absolute,2D,0,comp,2D-P,6,0.8125,1.10289921165,1.10627996411,0.825514581469,0,5.5,11.0,0.0
783,345,3,absolute,2D,0,comp,2D-P,7,0.875,1.00721984362,0.897732342013,0.825514581469,0,5.5,11.0,0.0
784,346,0,relative,1D,0,positive,1D-F,0,1.0,0.603125,0.4,0.485875,16,9.125,13.75,4.5
785,346,0,relative,1D,0,positive,1D-F,1,1.0,0.5691875,0.075,0.485875,16,9.125,13.75,4.5
786,346,0,relative,1D,0,positive,1D-F,2,1.0,0.573375,0.246,0.485875,12,9.125,13.75,4.5
787,346,0,relative,1D,0,positive,1D-F,3,1.0,0.7209375,0.25,0.485875,11,9.125,13.75,4.5
788,346,0,relative,1D,0,positive,1D-F,4,1.0,0.844125,0.7805,0.485875,8,9.125,13.75,4.5
789,346,0,relative,1D,0,positive,1D-F,5,1.0,0.836125,0.8125,0.485875,5,9.125,13.75,4.5
790,346,0,relative,1D,0,positive,1D-F,6,1.0,0.7261875,0.3925,0.485875,3,9.125,13.75,4.5
791,346,0,relative,1D,0,positive,1D-F,7,1.0,0.9246875,0.9305,0.485875,2,9.125,13.75,4.5
792,347,2,relative,2D,0,comp,2D-P,0,0.96875,0.484710293555,0.34182258685,0.471665884185,7,8.625,8.5,8.75
793,347,2,relative,2D,0,comp,2D-P,1,0.90625,1.54453546021,1.44240007692,0.471665884185,7,8.625,8.5,8.75
794,347,2,relative,2D,0,comp,2D-P,2,0.96875,0.366465421102,0.140443789259,0.471665884185,13,8.625,8.5,8.75
795,347,2,relative,2D,0,comp,2D-P,3,1.0,0.573404130884,0.140117933599,0.471665884185,7,8.625,8.5,8.75
796,347,2,relative,2D,0,comp,2D-P,4,0.9375,0.105658697604,0.0632159979494,0.471665884185,15,8.625,8.5,8.75
797,347,2,relative,2D,0,comp,2D-P,5,1.0,0.250338610436,0.0632159979494,0.471665884185,14,8.625,8.5,8.75
798,347,2,relative,2D,0,comp,2D-P,6,1.0,1.02222956993,0.929992052307,0.471665884185,4,8.625,8.5,8.75
799,347,2,relative,2D,0,comp,2D-P,7,0.96875,0.930531750743,0.65211863864,0.471665884185,2,8.625,8.5,8.75
800,348,3,absolute,2D,0,comp,2D-P,0,0.78125,0.630123381622,0.615541340858,0.435994872455,13,10.375,11.0,9.75
801,348,3,absolute,2D,0,comp,2D-P,1,0.84375,0.546134085377,0.343451865148,0.435994872455,8,10.375,11.0,9.75
802,348,3,absolute,2D,0,comp,2D-P,2,0.78125,0.527071529295,0.296528650175,0.435994872455,9,10.375,11.0,9.75
803,348,3,absolute,2D,0,comp,2D-P,3,0.71875,0.456279387261,0.436646583774,0.435994872455,14,10.375,11.0,9.75
804,348,3,absolute,2D,0,comp,2D-P,4,0.84375,0.775943789263,0.716556595313,0.435994872455,11,10.375,11.0,9.75
805,348,3,absolute,2D,0,comp,2D-P,5,0.78125,0.5550136521,0.503446993978,0.435994872455,5,10.375,11.0,9.75
806,348,3,absolute,2D,0,comp,2D-P,6,0.78125,0.315306082556,0.254493270095,0.435994872455,13,10.375,11.0,9.75
807,348,3,absolute,2D,0,comp,2D-P,7,0.78125,0.424630656329,0.3212936803,0.435994872455,10,10.375,11.0,9.75
808,349,1,absolute,1D,0,positive,1D-F,0,0.90625,0.8055,0.6,0.57175,11,6.5,8.75,4.25
809,349,1,absolute,1D,0,positive,1D-F,1,1.0,0.470500025,0.12,0.57175,11,6.5,8.75,4.25
810,349,1,absolute,1D,0,positive,1D-F,2,1.0,0.482025,0.324,0.57175,8,6.5,8.75,4.25
811,349,1,absolute,1D,0,positive,1D-F,3,1.0,0.81975,0.618,0.57175,5,6.5,8.75,4.25
812,349,1,absolute,1D,0,positive,1D-F,4,1.0,0.79775,0.66,0.57175,4,6.5,8.75,4.25
813,349,1,absolute,1D,0,positive,1D-F,5,1.0,1.08725,1.116,0.57175,4,6.5,8.75,4.25
814,349,1,absolute,1D,0,positive,1D-F,6,1.0,0.76125,0.368,0.57175,4,6.5,8.75,4.25
815,349,1,absolute,1D,0,positive,1D-F,7,1.0,0.8365,0.768,0.57175,5,6.5,8.75,4.25
816,350,2,relative,2D,0,comp,2D-P,0,0.90625,1.2781891905,0.959319061665,0.250175682606,16,14.0,12.75,15.25
817,350,2,relative,2D,0,comp,2D-P,1,0.90625,0.86307962922,0.721037110632,0.250175682606,6,14.0,12.75,15.25
818,350,2,relative,2D,0,comp,2D-P,2,0.9375,0.771066137359,0.214250096143,0.250175682606,14,14.0,12.75,15.25
819,350,2,relative,2D,0,comp,2D-P,3,0.96875,0.101188365274,0.0182479169338,0.250175682606,15,14.0,12.75,15.25
820,350,2,relative,2D,0,comp,2D-P,4,0.9375,0.0373715709527,0.0224840405078,0.250175682606,16,14.0,12.75,15.25
821,350,2,relative,2D,0,comp,2D-P,5,1.0,0.053145021472,0.0182479169338,0.250175682606,16,14.0,12.75,15.25
822,350,2,relative,2D,0,comp,2D-P,6,0.90625,0.0306609809642,0.0232986796566,0.250175682606,16,14.0,12.75,15.25
823,350,2,relative,2D,0,comp,2D-P,7,1.0,0.196714988464,0.0245206383799,0.250175682606,13,14.0,12.75,15.25
824,351,1,absolute,1D,1,negative,1D-F,0,0.9375,0.86505,0.4,0.6108,14,7.375,12.5,2.25
825,351,1,absolute,1D,1,negative,1D-F,1,1.0,0.47475,0.08,0.6108,16,7.375,12.5,2.25
826,351,1,absolute,1D,1,negative,1D-F,2,0.96875,0.1683,0.08,0.6108,16,7.375,12.5,2.25
827,351,1,absolute,1D,1,negative,1D-F,3,1.0,0.5665,0.5304,0.6108,4,7.375,12.5,2.25
828,351,1,absolute,1D,1,negative,1D-F,4,1.0,0.81095,0.722,0.6108,3,7.375,12.5,2.25
829,351,1,absolute,1D,1,negative,1D-F,5,1.0,0.86535,0.7956,0.6108,2,7.375,12.5,2.25
830,351,1,absolute,1D,1,negative,1D-F,6,0.96875,1.0957,1.1428,0.6108,2,7.375,12.5,2.25
831,351,1,absolute,1D,1,negative,1D-F,7,1.0,1.01635,1.1356,0.6108,2,7.375,12.5,2.25
832,352,0,relative,1D,1,negative,1D-C,0,0.8125,0.8244375,0.6,0.76875,14,15.5,15.5,15.5
833,352,0,relative,1D,1,negative,1D-C,1,0.875,0.7325,0.6,0.76875,16,15.5,15.5,15.5
834,352,0,relative,1D,1,negative,1D-C,2,0.84375,1.28125,1.4,0.76875,16,15.5,15.5,15.5
835,352,0,relative,1D,1,negative,1D-C,3,0.84375,1.2,1.4,0.76875,16,15.5,15.5,15.5
836,352,0,relative,1D,1,negative,1D-C,4,0.75,0.9120625,0.6,0.76875,15,15.5,15.5,15.5
837,352,0,relative,1D,1,negative,1D-C,5,0.875,0.871625,0.75,0.76875,15,15.5,15.5,15.5
838,352,0,relative,1D,1,negative,1D-C,6,0.9375,0.775,0.4,0.76875,16,15.5,15.5,15.5
839,352,0,relative,1D,1,negative,1D-C,7,0.9375,0.425,0.4,0.76875,16,15.5,15.5,15.5
840,353,3,absolute,2D,1,negative,2D-N,0,0.625,0.96115199975,0.839730034616,0.870197538783,12,6.125,7.75,4.5
841,353,3,absolute,2D,1,negative,2D-N,1,0.5,0.899891135758,0.825066529937,0.870197538783,9,6.125,7.75,4.5
842,353,3,absolute,2D,1,negative,2D-N,2,0.65625,0.66262748366,0.548415074994,0.870197538783,9,6.125,7.75,4.5
843,353,3,absolute,2D,1,negative,2D-N,3,0.5625,1.15523977696,1.06522215101,0.870197538783,1,6.125,7.75,4.5
844,353,3,absolute,2D,1,negative,2D-N,4,0.8125,1.14607508653,1.11670734522,0.870197538783,1,6.125,7.75,4.5
845,353,3,absolute,2D,1,negative,2D-N,5,0.96875,0.779283809773,0.572528393799,0.870197538783,8,6.125,7.75,4.5
846,353,3,absolute,2D,1,negative,2D-N,6,0.78125,1.19943395078,1.23694808359,0.870197538783,7,6.125,7.75,4.5
847,353,3,absolute,2D,1,negative,2D-N,7,0.875,0.889137898993,0.756962697095,0.870197538783,2,6.125,7.75,4.5
848,354,2,relative,2D,1,negative,2D-N,0,0.53125,0.610826616784,0.568210806311,0.75354121267,13,12.625,13.75,11.5
849,354,2,relative,2D,1,negative,2D-N,1,0.5625,0.540614905144,0.499373798234,0.75354121267,14,12.625,13.75,11.5
850,354,2,relative,2D,1,negative,2D-N,2,0.53125,0.9353584877,0.746616779905,0.75354121267,16,12.625,13.75,11.5
851,354,2,relative,2D,1,negative,2D-N,3,0.78125,1.12623862326,1.20403666197,0.75354121267,12,12.625,13.75,11.5
852,354,2,relative,2D,1,negative,2D-N,4,0.75,0.803386945589,0.595501217797,0.75354121267,10,12.625,13.75,11.5
853,354,2,relative,2D,1,negative,2D-N,5,0.59375,0.777674897454,0.698960389698,0.75354121267,13,12.625,13.75,11.5
854,354,2,relative,2D,1,negative,2D-N,6,0.65625,1.00124242886,0.877773682867,0.75354121267,12,12.625,13.75,11.5
855,354,2,relative,2D,1,negative,2D-N,7,0.5,1.00078419434,0.837856364574,0.75354121267,11,12.625,13.75,11.5
856,355,0,relative,1D,0,negative,1D-F,0,0.75,1.0375625,1.0,0.81525,14,6.625,12.25,1.0
857,355,0,relative,1D,0,negative,1D-F,1,0.75,1.0094375,0.8,0.81525,16,6.625,12.25,1.0
858,355,0,relative,1D,0,negative,1D-F,2,1.0,0.281875,0.1,0.81525,16,6.625,12.25,1.0
859,355,0,relative,1D,0,negative,1D-F,3,0.96875,0.869,0.864,0.81525,3,6.625,12.25,1.0
860,355,0,relative,1D,0,negative,1D-F,4,0.96875,0.8685625,0.5405,0.81525,2,6.625,12.25,1.0
861,355,0,relative,1D,0,negative,1D-F,5,1.0,1.088875,1.162,0.81525,0,6.625,12.25,1.0
862,355,0,relative,1D,0,negative,1D-F,6,1.0,1.079125,1.0105,0.81525,0,6.625,12.25,1.0
863,355,0,relative,1D,0,negative,1D-F,7,0.9375,0.99525,1.045,0.81525,2,6.625,12.25,1.0
864,356,0,relative,1D,1,positive,1D-F,0,0.71875,0.78125,0.4,0.792625,16,8.875,15.5,2.25
865,356,0,relative,1D,1,positive,1D-F,1,0.8125,0.7624375,0.65,0.792625,15,8.875,15.5,2.25
866,356,0,relative,1D,1,positive,1D-F,2,0.875,0.81675,0.9,0.792625,15,8.875,15.5,2.25
867,356,0,relative,1D,1,positive,1D-F,3,1.0,0.745,0.55,0.792625,16,8.875,15.5,2.25
868,356,0,relative,1D,1,positive,1D-F,4,1.0,1.1251875,1.3145,0.792625,9,8.875,15.5,2.25
869,356,0,relative,1D,1,positive,1D-F,5,1.0,1.0088125,0.8955,0.792625,0,8.875,15.5,2.25
870,356,0,relative,1D,1,positive,1D-F,6,1.0,0.896,0.784,0.792625,0,8.875,15.5,2.25
871,356,0,relative,1D,1,positive,1D-F,7,1.0,0.907875,0.847,0.792625,0,8.875,15.5,2.25
872,357,2,relative,2D,1,positive,2D-N,0,0.78125,1.2052586207,0.909137290097,0.885614584674,9,6.0,11.5,0.5
873,357,2,relative,2D,1,positive,2D-N,1,0.875,0.883577986802,0.721362966291,0.885614584674,13,6.0,11.5,0.5
874,357,2,relative,2D,1,positive,2D-N,2,0.84375,1.50458759295,1.48875304449,0.885614584674,8,6.0,11.5,0.5
875,357,2,relative,2D,1,positive,2D-N,3,0.9375,0.387411830217,0.366587616975,0.885614584674,16,6.0,11.5,0.5
876,357,2,relative,2D,1,positive,2D-N,4,0.90625,0.71326748975,0.396729265481,0.885614584674,2,6.0,11.5,0.5
877,357,2,relative,2D,1,positive,2D-N,5,0.90625,1.16386476895,1.08469202667,0.885614584674,0,6.0,11.5,0.5
878,357,2,relative,2D,1,positive,2D-N,6,0.90625,1.19477014166,1.12990449943,0.885614584674,0,6.0,11.5,0.5
879,357,2,relative,2D,1,positive,2D-N,7,0.96875,0.993096037374,0.987749967959,0.885614584674,0,6.0,11.5,0.5
880,362,1,absolute,1D,0,positive,1D-F,0,0.8125,0.968,0.838,0.76425,5,5.25,6.0,4.5
881,362,1,absolute,1D,0,positive,1D-F,1,0.90625,0.7465,0.77,0.76425,5,5.25,6.0,4.5
882,362,1,absolute,1D,0,positive,1D-F,2,0.90625,0.6225,0.386,0.76425,6,5.25,6.0,4.5
883,362,1,absolute,1D,0,positive,1D-F,3,0.96875,0.61575,0.476,0.76425,8,5.25,6.0,4.5
884,362,1,absolute,1D,0,positive,1D-F,4,0.9375,1.3,1.31,0.76425,4,5.25,6.0,4.5
885,362,1,absolute,1D,0,positive,1D-F,5,0.9375,1.106,0.978,0.76425,1,5.25,6.0,4.5
886,362,1,absolute,1D,0,positive,1D-F,6,1.0,0.53425,0.248,0.76425,8,5.25,6.0,4.5
887,362,1,absolute,1D,0,positive,1D-F,7,0.90625,1.04925,1.108,0.76425,5,5.25,6.0,4.5
888,363,0,relative,1D,0,negative,1D-F,0,0.9375,1.2724375,1.193,0.885875,9,8.375,11.5,5.25
889,363,0,relative,1D,0,negative,1D-F,1,1.0,0.9236875,0.9395,0.885875,15,8.375,11.5,5.25
890,363,0,relative,1D,0,negative,1D-F,2,0.96875,1.229375,1.307,0.885875,9,8.375,11.5,5.25
891,363,0,relative,1D,0,negative,1D-F,3,0.96875,0.8426875,0.7675,0.885875,13,8.375,11.5,5.25
892,363,0,relative,1D,0,negative,1D-F,4,0.96875,0.634125,0.296,0.885875,6,8.375,11.5,5.25
893,363,0,relative,1D,0,negative,1D-F,5,1.0,1.0581875,1.144,0.885875,7,8.375,11.5,5.25
894,363,0,relative,1D,0,negative,1D-F,6,1.0,0.5854375,0.359,0.885875,4,8.375,11.5,5.25
895,363,0,relative,1D,0,negative,1D-F,7,0.96875,1.0455625,1.081,0.885875,4,8.375,11.5,5.25
896,364,3,absolute,2D,0,comp,2D-P,0,0.5,0.360437091401,0.285123702091,0.550696064611,13,7.75,5.25,10.25
897,364,3,absolute,2D,0,comp,2D-P,1,0.8125,1.4581226125,1.21120548648,0.550696064611,2,7.75,5.25,10.25
898,364,3,absolute,2D,0,comp,2D-P,2,0.84375,0.98200676196,0.884372259972,0.550696064611,1,7.75,5.25,10.25
899,364,3,absolute,2D,0,comp,2D-P,3,0.9375,1.33564161647,0.698634534039,0.550696064611,5,7.75,5.25,10.25
900,364,3,absolute,2D,0,comp,2D-P,4,0.875,0.767471542115,0.659857710554,0.550696064611,3,7.75,5.25,10.25
901,364,3,absolute,2D,0,comp,2D-P,5,0.90625,0.322352711193,0.256122548393,0.550696064611,14,7.75,5.25,10.25
902,364,3,absolute,2D,0,comp,2D-P,6,0.9375,0.599411485711,0.137511088323,0.550696064611,10,7.75,5.25,10.25
